,status,company,date,location,outcome,details,price
634,Retired,RVSN USSR,"Thu Dec 26, 1968 3:45 AM GMT-6","Site 86/1, Kapustin Yar, Russia",Success,"Cosmos 262 is a satellite of the DS-U constellation. The satellites of the latter are used to test different systems for future Soviet military satellites.It will test mainly new methods of communication with the ground, new radar systems and modes of power supply by nuclear battery.",Unknown
635,Retired,RVSN USSR,"Thu Dec 26, 1968 3:45 AM GMT-6","Site 86/1, Kapustin Yar, Russia",Success,"Cosmos 262 is a satellite of the DS-U constellation. The satellites of the latter are used to test different systems for future Soviet military satellites.It will test mainly new methods of communication with the ground, new radar systems and modes of power supply by nuclear battery.",Unknown
636,Retired,RVSN USSR,"Thu Dec 26, 1968 3:45 AM GMT-6","Site 86/1, Kapustin Yar, Russia",Success,"Cosmos 262 is a satellite of the DS-U constellation. The satellites of the latter are used to test different systems for future Soviet military satellites.It will test mainly new methods of communication with the ground, new radar systems and modes of power supply by nuclear battery.",Unknown
637,Retired,RVSN USSR,"Thu Dec 26, 1968 3:45 AM GMT-6","Site 86/1, Kapustin Yar, Russia",Success,"Cosmos 262 is a satellite of the DS-U constellation. The satellites of the latter are used to test different systems for future Soviet military satellites.It will test mainly new methods of communication with the ground, new radar systems and modes of power supply by nuclear battery.",Unknown
638,Retired,RVSN USSR,"Thu Dec 26, 1968 3:45 AM GMT-6","Site 86/1, Kapustin Yar, Russia",Success,"Cosmos 262 is a satellite of the DS-U constellation. The satellites of the latter are used to test different systems for future Soviet military satellites.It will test mainly new methods of communication with the ground, new radar systems and modes of power supply by nuclear battery.",Unknown
639,Retired,RVSN USSR,"Thu Dec 26, 1968 3:45 AM GMT-6","Site 86/1, Kapustin Yar, Russia",Success,"Cosmos 262 is a satellite of the DS-U constellation. The satellites of the latter are used to test different systems for future Soviet military satellites.It will test mainly new methods of communication with the ground, new radar systems and modes of power supply by nuclear battery.",Unknown
640,Retired,RVSN USSR,"Thu Dec 26, 1968 3:45 AM GMT-6","Site 86/1, Kapustin Yar, Russia",Success,"Cosmos 262 is a satellite of the DS-U constellation. The satellites of the latter are used to test different systems for future Soviet military satellites.It will test mainly new methods of communication with the ground, new radar systems and modes of power supply by nuclear battery.",Unknown
641,Retired,RVSN USSR,"Thu Dec 26, 1968 3:45 AM GMT-6","Site 86/1, Kapustin Yar, Russia",Success,"Cosmos 262 is a satellite of the DS-U constellation. The satellites of the latter are used to test different systems for future Soviet military satellites.It will test mainly new methods of communication with the ground, new radar systems and modes of power supply by nuclear battery.",Unknown
642,Retired,RVSN USSR,"Thu Dec 26, 1968 3:45 AM GMT-6","Site 86/1, Kapustin Yar, Russia",Success,"Cosmos 262 is a satellite of the DS-U constellation. The satellites of the latter are used to test different systems for future Soviet military satellites.It will test mainly new methods of communication with the ground, new radar systems and modes of power supply by nuclear battery.",Unknown
643,Retired,RVSN USSR,"Thu Dec 26, 1968 3:45 AM GMT-6","Site 86/1, Kapustin Yar, Russia",Success,"Cosmos 262 is a satellite of the DS-U constellation. The satellites of the latter are used to test different systems for future Soviet military satellites.It will test mainly new methods of communication with the ground, new radar systems and modes of power supply by nuclear battery.",Unknown
644,Retired,RVSN USSR,"Thu Dec 26, 1968 3:45 AM GMT-6","Site 86/1, Kapustin Yar, Russia",Success,"Cosmos 262 is a satellite of the DS-U constellation. The satellites of the latter are used to test different systems for future Soviet military satellites.It will test mainly new methods of communication with the ground, new radar systems and modes of power supply by nuclear battery.",Unknown
645,Retired,RVSN USSR,"Thu Dec 26, 1968 3:45 AM GMT-6","Site 86/1, Kapustin Yar, Russia",Success,"Cosmos 262 is a satellite of the DS-U constellation. The satellites of the latter are used to test different systems for future Soviet military satellites.It will test mainly new methods of communication with the ground, new radar systems and modes of power supply by nuclear battery.",Unknown
646,Retired,RVSN USSR,"Thu Dec 26, 1968 3:45 AM GMT-6","Site 86/1, Kapustin Yar, Russia",Success,"Cosmos 262 is a satellite of the DS-U constellation. The satellites of the latter are used to test different systems for future Soviet military satellites.It will test mainly new methods of communication with the ground, new radar systems and modes of power supply by nuclear battery.",Unknown
647,Retired,RVSN USSR,"Thu Dec 26, 1968 3:45 AM GMT-6","Site 86/1, Kapustin Yar, Russia",Success,"Cosmos 262 is a satellite of the DS-U constellation. The satellites of the latter are used to test different systems for future Soviet military satellites.It will test mainly new methods of communication with the ground, new radar systems and modes of power supply by nuclear battery.",Unknown
648,Retired,RVSN USSR,"Thu Dec 26, 1968 3:45 AM GMT-6","Site 86/1, Kapustin Yar, Russia",Success,"Cosmos 262 is a satellite of the DS-U constellation. The satellites of the latter are used to test different systems for future Soviet military satellites.It will test mainly new methods of communication with the ground, new radar systems and modes of power supply by nuclear battery.",Unknown
649,Retired,RVSN USSR,"Thu Dec 26, 1968 3:45 AM GMT-6","Site 86/1, Kapustin Yar, Russia",Success,"Cosmos 262 is a satellite of the DS-U constellation. The satellites of the latter are used to test different systems for future Soviet military satellites.It will test mainly new methods of communication with the ground, new radar systems and modes of power supply by nuclear battery.",Unknown
650,Retired,RVSN USSR,"Thu Dec 26, 1968 3:45 AM GMT-6","Site 86/1, Kapustin Yar, Russia",Success,"Cosmos 262 is a satellite of the DS-U constellation. The satellites of the latter are used to test different systems for future Soviet military satellites.It will test mainly new methods of communication with the ground, new radar systems and modes of power supply by nuclear battery.",Unknown
651,Retired,RVSN USSR,"Thu Dec 26, 1968 3:45 AM GMT-6","Site 86/1, Kapustin Yar, Russia",Success,"Cosmos 262 is a satellite of the DS-U constellation. The satellites of the latter are used to test different systems for future Soviet military satellites.It will test mainly new methods of communication with the ground, new radar systems and modes of power supply by nuclear battery.",Unknown
652,Retired,RVSN USSR,"Thu Dec 26, 1968 3:45 AM GMT-6","Site 86/1, Kapustin Yar, Russia",Success,"Cosmos 262 is a satellite of the DS-U constellation. The satellites of the latter are used to test different systems for future Soviet military satellites.It will test mainly new methods of communication with the ground, new radar systems and modes of power supply by nuclear battery.",Unknown
653,Retired,RVSN USSR,"Thu Dec 26, 1968 3:45 AM GMT-6","Site 86/1, Kapustin Yar, Russia",Success,"Cosmos 262 is a satellite of the DS-U constellation. The satellites of the latter are used to test different systems for future Soviet military satellites.It will test mainly new methods of communication with the ground, new radar systems and modes of power supply by nuclear battery.",Unknown
654,Retired,RVSN USSR,"Thu Dec 26, 1968 3:45 AM GMT-6","Site 86/1, Kapustin Yar, Russia",Success,"Cosmos 262 is a satellite of the DS-U constellation. The satellites of the latter are used to test different systems for future Soviet military satellites.It will test mainly new methods of communication with the ground, new radar systems and modes of power supply by nuclear battery.",Unknown
655,Retired,RVSN USSR,"Thu Dec 26, 1968 3:45 AM GMT-6","Site 86/1, Kapustin Yar, Russia",Success,"Cosmos 262 is a satellite of the DS-U constellation. The satellites of the latter are used to test different systems for future Soviet military satellites.It will test mainly new methods of communication with the ground, new radar systems and modes of power supply by nuclear battery.",Unknown
656,Retired,RVSN USSR,"Thu Dec 26, 1968 3:45 AM GMT-6","Site 86/1, Kapustin Yar, Russia",Success,"Cosmos 262 is a satellite of the DS-U constellation. The satellites of the latter are used to test different systems for future Soviet military satellites.It will test mainly new methods of communication with the ground, new radar systems and modes of power supply by nuclear battery.",Unknown
657,Retired,RVSN USSR,"Thu Dec 26, 1968 3:45 AM GMT-6","Site 86/1, Kapustin Yar, Russia",Success,"Cosmos 262 is a satellite of the DS-U constellation. The satellites of the latter are used to test different systems for future Soviet military satellites.It will test mainly new methods of communication with the ground, new radar systems and modes of power supply by nuclear battery.",Unknown
658,Retired,RVSN USSR,"Thu Dec 26, 1968 3:45 AM GMT-6","Site 86/1, Kapustin Yar, Russia",Success,"Cosmos 262 is a satellite of the DS-U constellation. The satellites of the latter are used to test different systems for future Soviet military satellites.It will test mainly new methods of communication with the ground, new radar systems and modes of power supply by nuclear battery.",Unknown
659,Retired,RVSN USSR,"Thu Dec 26, 1968 3:45 AM GMT-6","Site 86/1, Kapustin Yar, Russia",Success,"Cosmos 262 is a satellite of the DS-U constellation. The satellites of the latter are used to test different systems for future Soviet military satellites.It will test mainly new methods of communication with the ground, new radar systems and modes of power supply by nuclear battery.",Unknown
660,Retired,RVSN USSR,"Thu Dec 26, 1968 3:45 AM GMT-6","Site 86/1, Kapustin Yar, Russia",Success,"Cosmos 262 is a satellite of the DS-U constellation. The satellites of the latter are used to test different systems for future Soviet military satellites.It will test mainly new methods of communication with the ground, new radar systems and modes of power supply by nuclear battery.",Unknown
661,Retired,RVSN USSR,"Thu Dec 26, 1968 3:45 AM GMT-6","Site 86/1, Kapustin Yar, Russia",Success,"Cosmos 262 is a satellite of the DS-U constellation. The satellites of the latter are used to test different systems for future Soviet military satellites.It will test mainly new methods of communication with the ground, new radar systems and modes of power supply by nuclear battery.",Unknown
662,Retired,RVSN USSR,"Thu Dec 26, 1968 3:45 AM GMT-6","Site 86/1, Kapustin Yar, Russia",Success,"Cosmos 262 is a satellite of the DS-U constellation. The satellites of the latter are used to test different systems for future Soviet military satellites.It will test mainly new methods of communication with the ground, new radar systems and modes of power supply by nuclear battery.",Unknown
663,Retired,RVSN USSR,"Thu Dec 26, 1968 3:45 AM GMT-6","Site 86/1, Kapustin Yar, Russia",Success,"Cosmos 262 is a satellite of the DS-U constellation. The satellites of the latter are used to test different systems for future Soviet military satellites.It will test mainly new methods of communication with the ground, new radar systems and modes of power supply by nuclear battery.",Unknown
664,Retired,RVSN USSR,"Thu Dec 26, 1968 3:45 AM GMT-6","Site 86/1, Kapustin Yar, Russia",Success,"Cosmos 262 is a satellite of the DS-U constellation. The satellites of the latter are used to test different systems for future Soviet military satellites.It will test mainly new methods of communication with the ground, new radar systems and modes of power supply by nuclear battery.",Unknown
665,Retired,RVSN USSR,"Thu Dec 26, 1968 3:45 AM GMT-6","Site 86/1, Kapustin Yar, Russia",Success,"Cosmos 262 is a satellite of the DS-U constellation. The satellites of the latter are used to test different systems for future Soviet military satellites.It will test mainly new methods of communication with the ground, new radar systems and modes of power supply by nuclear battery.",Unknown
666,Retired,RVSN USSR,"Thu Dec 26, 1968 3:45 AM GMT-6","Site 86/1, Kapustin Yar, Russia",Success,"Cosmos 262 is a satellite of the DS-U constellation. The satellites of the latter are used to test different systems for future Soviet military satellites.It will test mainly new methods of communication with the ground, new radar systems and modes of power supply by nuclear battery.",Unknown
667,Retired,RVSN USSR,"Thu Dec 26, 1968 3:45 AM GMT-6","Site 86/1, Kapustin Yar, Russia",Success,"Cosmos 262 is a satellite of the DS-U constellation. The satellites of the latter are used to test different systems for future Soviet military satellites.It will test mainly new methods of communication with the ground, new radar systems and modes of power supply by nuclear battery.",Unknown
668,Retired,RVSN USSR,"Thu Dec 26, 1968 3:45 AM GMT-6","Site 86/1, Kapustin Yar, Russia",Success,"Cosmos 262 is a satellite of the DS-U constellation. The satellites of the latter are used to test different systems for future Soviet military satellites.It will test mainly new methods of communication with the ground, new radar systems and modes of power supply by nuclear battery.",Unknown
669,Retired,RVSN USSR,"Thu Dec 26, 1968 3:45 AM GMT-6","Site 86/1, Kapustin Yar, Russia",Success,"Cosmos 262 is a satellite of the DS-U constellation. The satellites of the latter are used to test different systems for future Soviet military satellites.It will test mainly new methods of communication with the ground, new radar systems and modes of power supply by nuclear battery.",Unknown
670,Retired,RVSN USSR,"Thu Dec 26, 1968 3:45 AM GMT-6","Site 86/1, Kapustin Yar, Russia",Success,"Cosmos 262 is a satellite of the DS-U constellation. The satellites of the latter are used to test different systems for future Soviet military satellites.It will test mainly new methods of communication with the ground, new radar systems and modes of power supply by nuclear battery.",Unknown
671,Retired,RVSN USSR,"Thu Dec 26, 1968 3:45 AM GMT-6","Site 86/1, Kapustin Yar, Russia",Success,"Cosmos 262 is a satellite of the DS-U constellation. The satellites of the latter are used to test different systems for future Soviet military satellites.It will test mainly new methods of communication with the ground, new radar systems and modes of power supply by nuclear battery.",Unknown
672,Retired,RVSN USSR,"Thu Dec 26, 1968 3:45 AM GMT-6","Site 86/1, Kapustin Yar, Russia",Success,"Cosmos 262 is a satellite of the DS-U constellation. The satellites of the latter are used to test different systems for future Soviet military satellites.It will test mainly new methods of communication with the ground, new radar systems and modes of power supply by nuclear battery.",Unknown
673,Retired,RVSN USSR,"Thu Dec 26, 1968 3:45 AM GMT-6","Site 86/1, Kapustin Yar, Russia",Success,"Cosmos 262 is a satellite of the DS-U constellation. The satellites of the latter are used to test different systems for future Soviet military satellites.It will test mainly new methods of communication with the ground, new radar systems and modes of power supply by nuclear battery.",Unknown
674,Retired,RVSN USSR,"Thu Dec 26, 1968 3:45 AM GMT-6","Site 86/1, Kapustin Yar, Russia",Success,"Cosmos 262 is a satellite of the DS-U constellation. The satellites of the latter are used to test different systems for future Soviet military satellites.It will test mainly new methods of communication with the ground, new radar systems and modes of power supply by nuclear battery.",Unknown
675,Retired,RVSN USSR,"Thu Dec 26, 1968 3:45 AM GMT-6","Site 86/1, Kapustin Yar, Russia",Success,"Cosmos 262 is a satellite of the DS-U constellation. The satellites of the latter are used to test different systems for future Soviet military satellites.It will test mainly new methods of communication with the ground, new radar systems and modes of power supply by nuclear battery.",Unknown
676,Retired,RVSN USSR,"Thu Dec 26, 1968 3:45 AM GMT-6","Site 86/1, Kapustin Yar, Russia",Success,"Cosmos 262 is a satellite of the DS-U constellation. The satellites of the latter are used to test different systems for future Soviet military satellites.It will test mainly new methods of communication with the ground, new radar systems and modes of power supply by nuclear battery.",Unknown
677,Retired,RVSN USSR,"Thu Dec 26, 1968 3:45 AM GMT-6","Site 86/1, Kapustin Yar, Russia",Success,"Cosmos 262 is a satellite of the DS-U constellation. The satellites of the latter are used to test different systems for future Soviet military satellites.It will test mainly new methods of communication with the ground, new radar systems and modes of power supply by nuclear battery.",Unknown
678,Retired,RVSN USSR,"Thu Dec 26, 1968 3:45 AM GMT-6","Site 86/1, Kapustin Yar, Russia",Success,"Cosmos 262 is a satellite of the DS-U constellation. The satellites of the latter are used to test different systems for future Soviet military satellites.It will test mainly new methods of communication with the ground, new radar systems and modes of power supply by nuclear battery.",Unknown
679,Retired,RVSN USSR,"Thu Dec 26, 1968 3:45 AM GMT-6","Site 86/1, Kapustin Yar, Russia",Success,"Cosmos 262 is a satellite of the DS-U constellation. The satellites of the latter are used to test different systems for future Soviet military satellites.It will test mainly new methods of communication with the ground, new radar systems and modes of power supply by nuclear battery.",Unknown
680,Retired,RVSN USSR,"Thu Dec 26, 1968 3:45 AM GMT-6","Site 86/1, Kapustin Yar, Russia",Success,"Cosmos 262 is a satellite of the DS-U constellation. The satellites of the latter are used to test different systems for future Soviet military satellites.It will test mainly new methods of communication with the ground, new radar systems and modes of power supply by nuclear battery.",Unknown
681,Retired,RVSN USSR,"Thu Dec 26, 1968 3:45 AM GMT-6","Site 86/1, Kapustin Yar, Russia",Success,"Cosmos 262 is a satellite of the DS-U constellation. The satellites of the latter are used to test different systems for future Soviet military satellites.It will test mainly new methods of communication with the ground, new radar systems and modes of power supply by nuclear battery.",Unknown
682,Retired,RVSN USSR,"Thu Dec 26, 1968 3:45 AM GMT-6","Site 86/1, Kapustin Yar, Russia",Success,"Cosmos 262 is a satellite of the DS-U constellation. The satellites of the latter are used to test different systems for future Soviet military satellites.It will test mainly new methods of communication with the ground, new radar systems and modes of power supply by nuclear battery.",Unknown
683,Retired,RVSN USSR,"Thu Dec 26, 1968 3:45 AM GMT-6","Site 86/1, Kapustin Yar, Russia",Success,"Cosmos 262 is a satellite of the DS-U constellation. The satellites of the latter are used to test different systems for future Soviet military satellites.It will test mainly new methods of communication with the ground, new radar systems and modes of power supply by nuclear battery.",Unknown
684,Retired,RVSN USSR,"Thu Dec 26, 1968 3:45 AM GMT-6","Site 86/1, Kapustin Yar, Russia",Success,"Cosmos 262 is a satellite of the DS-U constellation. The satellites of the latter are used to test different systems for future Soviet military satellites.It will test mainly new methods of communication with the ground, new radar systems and modes of power supply by nuclear battery.",Unknown
685,Retired,RVSN USSR,"Thu Dec 26, 1968 3:45 AM GMT-6","Site 86/1, Kapustin Yar, Russia",Success,"Cosmos 262 is a satellite of the DS-U constellation. The satellites of the latter are used to test different systems for future Soviet military satellites.It will test mainly new methods of communication with the ground, new radar systems and modes of power supply by nuclear battery.",Unknown
686,Retired,RVSN USSR,"Thu Dec 26, 1968 3:45 AM GMT-6","Site 86/1, Kapustin Yar, Russia",Success,"Cosmos 262 is a satellite of the DS-U constellation. The satellites of the latter are used to test different systems for future Soviet military satellites.It will test mainly new methods of communication with the ground, new radar systems and modes of power supply by nuclear battery.",Unknown
687,Retired,RVSN USSR,"Thu Dec 26, 1968 3:45 AM GMT-6","Site 86/1, Kapustin Yar, Russia",Success,"Cosmos 262 is a satellite of the DS-U constellation. The satellites of the latter are used to test different systems for future Soviet military satellites.It will test mainly new methods of communication with the ground, new radar systems and modes of power supply by nuclear battery.",Unknown
688,Retired,RVSN USSR,"Thu Dec 26, 1968 3:45 AM GMT-6","Site 86/1, Kapustin Yar, Russia",Success,"Cosmos 262 is a satellite of the DS-U constellation. The satellites of the latter are used to test different systems for future Soviet military satellites.It will test mainly new methods of communication with the ground, new radar systems and modes of power supply by nuclear battery.",Unknown
689,Retired,RVSN USSR,"Thu Dec 26, 1968 3:45 AM GMT-6","Site 86/1, Kapustin Yar, Russia",Success,"Cosmos 262 is a satellite of the DS-U constellation. The satellites of the latter are used to test different systems for future Soviet military satellites.It will test mainly new methods of communication with the ground, new radar systems and modes of power supply by nuclear battery.",Unknown
690,Retired,RVSN USSR,"Thu Dec 26, 1968 3:45 AM GMT-6","Site 86/1, Kapustin Yar, Russia",Success,"Cosmos 262 is a satellite of the DS-U constellation. The satellites of the latter are used to test different systems for future Soviet military satellites.It will test mainly new methods of communication with the ground, new radar systems and modes of power supply by nuclear battery.",Unknown
691,Retired,RVSN USSR,"Thu Dec 26, 1968 3:45 AM GMT-6","Site 86/1, Kapustin Yar, Russia",Success,"Cosmos 262 is a satellite of the DS-U constellation. The satellites of the latter are used to test different systems for future Soviet military satellites.It will test mainly new methods of communication with the ground, new radar systems and modes of power supply by nuclear battery.",Unknown
692,Retired,RVSN USSR,"Thu Dec 26, 1968 3:45 AM GMT-6","Site 86/1, Kapustin Yar, Russia",Success,"Cosmos 262 is a satellite of the DS-U constellation. The satellites of the latter are used to test different systems for future Soviet military satellites.It will test mainly new methods of communication with the ground, new radar systems and modes of power supply by nuclear battery.",Unknown
693,Retired,RVSN USSR,"Thu Dec 26, 1968 3:45 AM GMT-6","Site 86/1, Kapustin Yar, Russia",Success,"Cosmos 262 is a satellite of the DS-U constellation. The satellites of the latter are used to test different systems for future Soviet military satellites.It will test mainly new methods of communication with the ground, new radar systems and modes of power supply by nuclear battery.",Unknown
694,Retired,RVSN USSR,"Thu Dec 26, 1968 3:45 AM GMT-6","Site 86/1, Kapustin Yar, Russia",Success,"Cosmos 262 is a satellite of the DS-U constellation. The satellites of the latter are used to test different systems for future Soviet military satellites.It will test mainly new methods of communication with the ground, new radar systems and modes of power supply by nuclear battery.",Unknown
695,Retired,RVSN USSR,"Wed Dec 27, 1967 5:28 AM GMT-6","Site 90/19, Baikonur Cosmodrome, Kazakhstan",Success,"US-A satellites (Russian: Управляемый Спутник Активный) is a family of Soviet military satellites launched between 1970 and 1988 that feature active radar. They were used to locate the largest NATO ships to guide transhorizon missiles launched from Soviet ships, aircraft or submarines in wartime. To provide the large amount of energy needed to operate the radar, the designers chose to install a small nuclear reactor. At the end of its operational life, the reactor was to be separated and placed on a higher orbit to delay the date of re-entry into the atmosphere by several hundred years. But several of these satellites failed and their reactors made a premature atmospheric re-entry.",Unknown
696,Retired,RVSN USSR,"Wed Dec 27, 1967 5:28 AM GMT-6","Site 90/19, Baikonur Cosmodrome, Kazakhstan",Success,"US-A satellites (Russian: Управляемый Спутник Активный) is a family of Soviet military satellites launched between 1970 and 1988 that feature active radar. They were used to locate the largest NATO ships to guide transhorizon missiles launched from Soviet ships, aircraft or submarines in wartime. To provide the large amount of energy needed to operate the radar, the designers chose to install a small nuclear reactor. At the end of its operational life, the reactor was to be separated and placed on a higher orbit to delay the date of re-entry into the atmosphere by several hundred years. But several of these satellites failed and their reactors made a premature atmospheric re-entry.",Unknown
697,Retired,RVSN USSR,"Wed Dec 27, 1967 5:28 AM GMT-6","Site 90/19, Baikonur Cosmodrome, Kazakhstan",Success,"US-A satellites (Russian: Управляемый Спутник Активный) is a family of Soviet military satellites launched between 1970 and 1988 that feature active radar. They were used to locate the largest NATO ships to guide transhorizon missiles launched from Soviet ships, aircraft or submarines in wartime. To provide the large amount of energy needed to operate the radar, the designers chose to install a small nuclear reactor. At the end of its operational life, the reactor was to be separated and placed on a higher orbit to delay the date of re-entry into the atmosphere by several hundred years. But several of these satellites failed and their reactors made a premature atmospheric re-entry.",Unknown
698,Retired,RVSN USSR,"Wed Dec 27, 1967 5:28 AM GMT-6","Site 90/19, Baikonur Cosmodrome, Kazakhstan",Success,"US-A satellites (Russian: Управляемый Спутник Активный) is a family of Soviet military satellites launched between 1970 and 1988 that feature active radar. They were used to locate the largest NATO ships to guide transhorizon missiles launched from Soviet ships, aircraft or submarines in wartime. To provide the large amount of energy needed to operate the radar, the designers chose to install a small nuclear reactor. At the end of its operational life, the reactor was to be separated and placed on a higher orbit to delay the date of re-entry into the atmosphere by several hundred years. But several of these satellites failed and their reactors made a premature atmospheric re-entry.",Unknown
699,Retired,RVSN USSR,"Wed Dec 27, 1967 5:28 AM GMT-6","Site 90/19, Baikonur Cosmodrome, Kazakhstan",Success,"US-A satellites (Russian: Управляемый Спутник Активный) is a family of Soviet military satellites launched between 1970 and 1988 that feature active radar. They were used to locate the largest NATO ships to guide transhorizon missiles launched from Soviet ships, aircraft or submarines in wartime. To provide the large amount of energy needed to operate the radar, the designers chose to install a small nuclear reactor. At the end of its operational life, the reactor was to be separated and placed on a higher orbit to delay the date of re-entry into the atmosphere by several hundred years. But several of these satellites failed and their reactors made a premature atmospheric re-entry.",Unknown
700,Retired,RVSN USSR,"Wed Dec 27, 1967 5:28 AM GMT-6","Site 90/19, Baikonur Cosmodrome, Kazakhstan",Success,"US-A satellites (Russian: Управляемый Спутник Активный) is a family of Soviet military satellites launched between 1970 and 1988 that feature active radar. They were used to locate the largest NATO ships to guide transhorizon missiles launched from Soviet ships, aircraft or submarines in wartime. To provide the large amount of energy needed to operate the radar, the designers chose to install a small nuclear reactor. At the end of its operational life, the reactor was to be separated and placed on a higher orbit to delay the date of re-entry into the atmosphere by several hundred years. But several of these satellites failed and their reactors made a premature atmospheric re-entry.",Unknown
701,Retired,RVSN USSR,"Wed Dec 27, 1967 5:28 AM GMT-6","Site 90/19, Baikonur Cosmodrome, Kazakhstan",Success,"US-A satellites (Russian: Управляемый Спутник Активный) is a family of Soviet military satellites launched between 1970 and 1988 that feature active radar. They were used to locate the largest NATO ships to guide transhorizon missiles launched from Soviet ships, aircraft or submarines in wartime. To provide the large amount of energy needed to operate the radar, the designers chose to install a small nuclear reactor. At the end of its operational life, the reactor was to be separated and placed on a higher orbit to delay the date of re-entry into the atmosphere by several hundred years. But several of these satellites failed and their reactors made a premature atmospheric re-entry.",Unknown
702,Retired,RVSN USSR,"Wed Dec 27, 1967 5:28 AM GMT-6","Site 90/19, Baikonur Cosmodrome, Kazakhstan",Success,"US-A satellites (Russian: Управляемый Спутник Активный) is a family of Soviet military satellites launched between 1970 and 1988 that feature active radar. They were used to locate the largest NATO ships to guide transhorizon missiles launched from Soviet ships, aircraft or submarines in wartime. To provide the large amount of energy needed to operate the radar, the designers chose to install a small nuclear reactor. At the end of its operational life, the reactor was to be separated and placed on a higher orbit to delay the date of re-entry into the atmosphere by several hundred years. But several of these satellites failed and their reactors made a premature atmospheric re-entry.",Unknown
703,Retired,RVSN USSR,"Wed Dec 27, 1967 5:28 AM GMT-6","Site 90/19, Baikonur Cosmodrome, Kazakhstan",Success,"US-A satellites (Russian: Управляемый Спутник Активный) is a family of Soviet military satellites launched between 1970 and 1988 that feature active radar. They were used to locate the largest NATO ships to guide transhorizon missiles launched from Soviet ships, aircraft or submarines in wartime. To provide the large amount of energy needed to operate the radar, the designers chose to install a small nuclear reactor. At the end of its operational life, the reactor was to be separated and placed on a higher orbit to delay the date of re-entry into the atmosphere by several hundred years. But several of these satellites failed and their reactors made a premature atmospheric re-entry.",Unknown
704,Retired,RVSN USSR,"Wed Dec 27, 1967 5:28 AM GMT-6","Site 90/19, Baikonur Cosmodrome, Kazakhstan",Success,"US-A satellites (Russian: Управляемый Спутник Активный) is a family of Soviet military satellites launched between 1970 and 1988 that feature active radar. They were used to locate the largest NATO ships to guide transhorizon missiles launched from Soviet ships, aircraft or submarines in wartime. To provide the large amount of energy needed to operate the radar, the designers chose to install a small nuclear reactor. At the end of its operational life, the reactor was to be separated and placed on a higher orbit to delay the date of re-entry into the atmosphere by several hundred years. But several of these satellites failed and their reactors made a premature atmospheric re-entry.",Unknown
705,Retired,RVSN USSR,"Wed Dec 27, 1967 5:28 AM GMT-6","Site 90/19, Baikonur Cosmodrome, Kazakhstan",Success,"US-A satellites (Russian: Управляемый Спутник Активный) is a family of Soviet military satellites launched between 1970 and 1988 that feature active radar. They were used to locate the largest NATO ships to guide transhorizon missiles launched from Soviet ships, aircraft or submarines in wartime. To provide the large amount of energy needed to operate the radar, the designers chose to install a small nuclear reactor. At the end of its operational life, the reactor was to be separated and placed on a higher orbit to delay the date of re-entry into the atmosphere by several hundred years. But several of these satellites failed and their reactors made a premature atmospheric re-entry.",Unknown
706,Retired,RVSN USSR,"Wed Dec 27, 1967 5:28 AM GMT-6","Site 90/19, Baikonur Cosmodrome, Kazakhstan",Success,"US-A satellites (Russian: Управляемый Спутник Активный) is a family of Soviet military satellites launched between 1970 and 1988 that feature active radar. They were used to locate the largest NATO ships to guide transhorizon missiles launched from Soviet ships, aircraft or submarines in wartime. To provide the large amount of energy needed to operate the radar, the designers chose to install a small nuclear reactor. At the end of its operational life, the reactor was to be separated and placed on a higher orbit to delay the date of re-entry into the atmosphere by several hundred years. But several of these satellites failed and their reactors made a premature atmospheric re-entry.",Unknown
707,Retired,RVSN USSR,"Wed Dec 27, 1967 5:28 AM GMT-6","Site 90/19, Baikonur Cosmodrome, Kazakhstan",Success,"US-A satellites (Russian: Управляемый Спутник Активный) is a family of Soviet military satellites launched between 1970 and 1988 that feature active radar. They were used to locate the largest NATO ships to guide transhorizon missiles launched from Soviet ships, aircraft or submarines in wartime. To provide the large amount of energy needed to operate the radar, the designers chose to install a small nuclear reactor. At the end of its operational life, the reactor was to be separated and placed on a higher orbit to delay the date of re-entry into the atmosphere by several hundred years. But several of these satellites failed and their reactors made a premature atmospheric re-entry.",Unknown
708,Retired,RVSN USSR,"Wed Dec 27, 1967 5:28 AM GMT-6","Site 90/19, Baikonur Cosmodrome, Kazakhstan",Success,"US-A satellites (Russian: Управляемый Спутник Активный) is a family of Soviet military satellites launched between 1970 and 1988 that feature active radar. They were used to locate the largest NATO ships to guide transhorizon missiles launched from Soviet ships, aircraft or submarines in wartime. To provide the large amount of energy needed to operate the radar, the designers chose to install a small nuclear reactor. At the end of its operational life, the reactor was to be separated and placed on a higher orbit to delay the date of re-entry into the atmosphere by several hundred years. But several of these satellites failed and their reactors made a premature atmospheric re-entry.",Unknown
709,Retired,RVSN USSR,"Wed Dec 27, 1967 5:28 AM GMT-6","Site 90/19, Baikonur Cosmodrome, Kazakhstan",Success,"US-A satellites (Russian: Управляемый Спутник Активный) is a family of Soviet military satellites launched between 1970 and 1988 that feature active radar. They were used to locate the largest NATO ships to guide transhorizon missiles launched from Soviet ships, aircraft or submarines in wartime. To provide the large amount of energy needed to operate the radar, the designers chose to install a small nuclear reactor. At the end of its operational life, the reactor was to be separated and placed on a higher orbit to delay the date of re-entry into the atmosphere by several hundred years. But several of these satellites failed and their reactors made a premature atmospheric re-entry.",Unknown
